,Product Name,Price,Quantity,Discount,Prize badge,Product Link,Product pid
2851,Justino's Boal Colheita 1996,72.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/justinos-boal-colheita-1996-justinos-7769583.html,7769583
2852,Monte das Talhas Alentejo Vinho Rosé,5.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-das-talhas-alentejo-vinho-rose-monte-das-talhas-7771106.html,7771106
2853,Quinta da Extrema Reserva Branco Douro,15.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-extrema-reserva-branco-douro-quinta-da-extrema-7770501.html,7770501
2854,Herdade do Arrepiado Brett Edition Alentejo Vinho Tinto,31.80,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-do-arrepiado-brett-edition-alentejo-vinho-tinto-herdade-do-arrepiado-7771016.html,7771016
2855,H M Borges Sercial 15 Anos Vinho da Madeira Seco,45.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/h-m-borges-sercial-15-anos-vinho-da-madeira-seco-h-m-borges-7696168.html,7696168
2856,Quinta dos Poços Douro Vinho Tinto,7.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-dos-pocos-douro-vinho-tinto-quinta-dos-pocos-7695679.html,7695679
2857,Pôpa Touriga Franca Douro Vinho Tinto,22.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/popa-touriga-franca-douro-vinho-tinto-popa-7695864.html,7695864
2858,Quinta do Convento Reserva Douro Vinho Branco,22.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-convento-reserva-douro-vinho-branco-quinta-do-convento-7770544.html,7770544
2859,Mondeco Dão Vinho Branco,6.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/mondeco-dao-vinho-branco-mondeco-7770815.html,7770815
2860,Anégia Alvarinho Vinho Verde Branco,8.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/anegia-alvarinho-vinho-verde-branco-anegia-7769351.html,7769351
2861,Casa da Bouça Espadeiro Vinho Verde Rosé,11.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-da-bouca-espadeiro-vinho-verde-rose-casa-da-bouca-espadeiro-7769289.html,7769289
2862,Quinta Valle Passos Trás-os-Montes Vinho Rosé,11.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-valle-passos-tras-os-montes-vinho-rose-quinta-valle-7770482.html,7770482
2863,António Madeira Old Vines Dão Vinho Branco,33.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/antonio-madeira-old-vines-dao-vinho-branco-antonio-madeira-7770834.html,7770834
2864,Julian Reynolds Arinto Regional Alentejo Vinho Branco,15.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/julian-reynolds-arinto-regional-alentejo-vinho-branco-julian-reynolds-7454255.html,7454255
2865,Apelido DOC Alentejo Vinho Branco,11.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/apelido-doc-alentejo-vinho-branco-apelido-7454260.html,7454260
2866,Mãos Reserva DOC Douro Vinho Branco,20.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/maos-reserva-doc-douro-vinho-branco-maos-7455943.html,7455943
2867,Quinta da Romaneira Vinho do Porto Vintage 2017,67.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/quinta-da-romaneira-vinho-do-porto-vintage-2017-quinta-da-romaneira-7028697.html,7028697
2868,Flor de Viseu Selection Dão Vinho Branco,6.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/flor-de-viseu-selection-dao-vinho-branco-flor-de-viseu-7770812.html,7770812
2869,Seiva Alentejo Vinho Tinto,26.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/seiva-alentejo-vinho-tinto-seiva-7771036.html,7771036
2870,Quinta do Escudial Old Vines Reserva Dão Vinho Tinto,12.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-escudial-old-vines-reserva-dao-vinho-tinto-quinta-do-escudial-7770768.html,7770768
2871,Morgadio da Calçada Douro Vinho Tinto,17.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/morgadio-da-calcada-douro-vinho-tinto-morgadio-da-calcada-7770418.html,7770418
2872,Casa da Esteira Touriga Nacional Douro Vinho Tinto,17.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-da-esteira-touriga-nacional-douro-vinho-tinto-casa-da-esteira-7770228.html,7770228
2873,Domini Plus Douro Vinho Tinto,44.30,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/domini-plus-douro-vinho-tinto-domini-7770353.html,7770353
2874,Poças Fora da Série Mais Douro Vinho Branco,35.60,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pocas-fora-da-serie-mais-douro-vinho-branco-pocas-7695614.html,7695614
2875,Head Rock Selected Harvest Trás-os-Montes Vinho Branco,10.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/head-rock-selected-harvest-tras-os-montes-vinho-branco-head-rock-7695946.html,7695946
2876,Rio Bom Reserva Douro Vinho Tinto,42.20,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/rio-bom-reserva-douro-vinho-tinto-rio-bom-7770431.html,7770431
2877,Carrocel Dão Vinho Tinto,78.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/carrocel-dao-vinho-tinto-quinta-da-pellada-7770668.html,7770668
2878,Lenda Alentejo Vinho Tinto,6.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/lenda-alentejo-vinho-tinto-julio-bastos-7770979.html,7770979
2879,Infinitude Lisboa Vinho Tinto,16.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/infinitude-lisboa-vinho-tinto-infinitude-7695977.html,7695977
2880,Elpenor Dão Vinho Rosé,11.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/elpenor-dao-vinho-rose-elpenor-7695498.html,7695498
2881,Ribeiro Santo Automático Dão Vinho Tinto,12.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/ribeiro-santo-automatico-dao-vinho-tinto-ribeiro-santo-7695647.html,7695647
2882,Valle da Estrada Reserva Douro Vinho Branco,15.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/valle-da-estrada-reserva-douro-vinho-branco-valle-da-estrada-7770613.html,7770613
2883,Ataíde Semedo Reserva Bairrada Vinho Branco,11.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/ataide-semedo-reserva-bairrada-vinho-branco-ataide-semedo-7770919.html,7770919
2884,Poças Rosé Douro,9.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pocas-rose-douro-pocas-7770477.html,7770477
2885,Magnum Monte do Zambujeiro Alentejo Vinho Tinto,32.40,"garrafa 1,5 lt",n/a,premiado,https://www.continente.pt/produto/magnum-monte-do-zambujeiro-alentejo-vinho-tinto-quinta-de-zambujeiro-7770937.html,7770937
2886,Miguel Louro Primeiro Nome Alentejo Vinho Branco,20.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/miguel-louro-primeiro-nome-alentejo-vinho-branco-miguel-louro-7696078.html,7696078
2887,Casa de Saima Colheita Bairrada Vinho Rosé,9.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-de-saima-colheita-bairrada-vinho-rose-casa-de-saima-7695071.html,7695071
2888,Quinta do Mondego Munda Touriga Nacional Dão Vinho Tinto,26.10,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-mondego-munda-touriga-nacional-dao-vinho-tinto-quinta-do-mondego-7695562.html,7695562
2889,Valle da Fonte Reserva Douro Vinho Tinto,10.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/valle-da-fonte-reserva-douro-vinho-tinto-valle-da-fonte-7770240.html,7770240
2890,D de Duende Grande Reserva Alentejo Vinho Tinto,45.20,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/d-de-duende-grande-reserva-alentejo-vinho-tinto-d-de-duende-7770984.html,7770984
2891,O Estrangeiro Dão Vinho Tinto,33.20,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/o-estrangeiro-dao-vinho-tinto-herdade-do-rocim-7770786.html,7770786
2892,Quinta de São José Touriga Nacional Douro Vinho Tinto,25.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-sao-jose-touriga-nacional-douro-vinho-tinto-quinta-de-sao-jose-7770191.html,7770191
2893,Quinta de La Rosa Tim Grande Reserva Douro Vinho Branco,34.20,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-la-rosa-tim-grande-reserva-douro-vinho-branco-quinta-de-la-rosa-7770650.html,7770650
2894,Folha do Meio Reserva Branco Alentejo,15.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/folha-do-meio-reserva-branco-alentejo-folha-do-meio-7696159.html,7696159
2895,Chocapalha Reserva Lisboa Vinho Branco,18.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/chocapalha-reserva-lisboa-vinho-branco-chocapalha-7695346.html,7695346
2896,Dow's Quinta Senhora da Ribeira Vinho do Porto Vintage 2015,71.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/dows-quinta-senhora-da-ribeira-vinho-do-porto-vintage-2015-dows-7695096.html,7695096
2897,Rozès 20 Anos Vinho do Porto Tawny,64.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/rozes-20-anos-vinho-do-porto-tawny-rozes-7769018.html,7769018
2898,Vale Dona Maria Vinha Martim Douro Vinho Branco,70.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/vale-dona-maria-vinha-martim-douro-vinho-branco-vale-d.-maria-7488423.html,7488423
2899,Restrito Colheita Douro Vinho Branco,10.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/restrito-colheita-douro-vinho-branco-restrito-7770549.html,7770549
2900,Quinta do Estanho Porto Reserva White,15.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-estanho-porto-reserva-white-quinta-do-estanho-7769233.html,7769233
2901,Quinta da Cassa Reserva Douro Vinho Tinto,8.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-cassa-reserva-douro-vinho-tinto-quinta-da-cassa-7770392.html,7770392
2902,Quinta do Carvalhão Torto Dão Vinho Tinto,13.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-carvalhao-torto-dao-vinho-tinto-quinta-carvalhao-torto-7770741.html,7770741
2903,Monte Bluna Reserva Lisboa Vinho Branco,27.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-bluna-reserva-lisboa-vinho-branco-monte-bluna-7770122.html,7770122
2904,Herdade da Rocha Reserva Branco Alentejo,15.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-da-rocha-reserva-branco-alentejo-herdade-da-rocha-7771169.html,7771169
2905,Monte da Penha Alentejo Vinho Tinto,9.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-da-penha-alentejo-vinho-tinto-monte-da-penha-7771007.html,7771007
2906,Brejinho da Costa Reserva Setúbal Vinho Rosé,16.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/brejinho-da-costa-reserva-setubal-vinho-rose-brejinho-da-costa-7770047.html,7770047
2907,Réccua Expo Reserva Douro Vinho Tinto,11.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/reccua-expo-reserva-douro-vinho-tinto-reccua-7770173.html,7770173
2908,Aveleda Parcela do Roseiral Regional Minho Vinho Branco,20.00,Garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/aveleda-parcela-do-roseiral-regional-minho-vinho-branco-aveleda-7656831.html,7656831
2909,Poças Fora da Série Cerceal Douro Vinho Branco,28.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pocas-fora-da-serie-cerceal-douro-vinho-branco-pocas-7695613.html,7695613
2910,Quinta de Santa Julia Mineral Branco Douro,11.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-santa-julia-mineral-branco-douro-quinta-de-santa-julia-7695185.html,7695185
2911,Gerações em Sintonia Superior Tejo Vinho Tinto,7.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/geracoes-em-sintonia-superior-tejo-vinho-tinto-geracoes-em-sintonia-7769431.html,7769431
2912,Quevedo Oscars Douro Vinho Tinto,10.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quevedo-oscars-douro-vinho-tinto-quevedo-7770342.html,7770342
2913,Pôpa Douro Vinho Rosé,11.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/popa-douro-vinho-rose-popa-7695874.html,7695874
2914,Cabo da Roca Setúbal Touriga Nacional Reserva Setúbal Vinho Tinto,9.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cabo-da-roca-setubal-touriga-nacional-reserva-setubal-vinho-tinto-cabo-da-roca-7695837.html,7695837
2915,Quinta da Oliveirinha Reserva Douro Vinho Branco,11.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-oliveirinha-reserva-douro-vinho-branco-quinta-da-oliveirinha-7770648.html,7770648
2916,Quinta de Sanjoanne Alvarinho Branco Vinho Verde,12.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-sanjoanne-alvarinho-branco-vinho-verde-quinta-de-sanjoanne-7769360.html,7769360
2917,Quinta da Cassa Douro Vinho Branco,5.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-cassa-douro-vinho-branco-quinta-da-cassa-7770599.html,7770599
2918,Vinha do Bispado Douro Vinho Rosé,7.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vinha-do-bispado-douro-vinho-rose-vinha-do-bispado-7770471.html,7770471
2919,H M Borges 3 Anos Meio Doce Vinho da Madeira,10.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/h-m-borges-3-anos-meio-doce-vinho-da-madeira-h.-m.-borges-7769545.html,7769545
2920,Réccua Porto Dry White Cocktail,12.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/reccua-porto-dry-white-cocktail-reccua-7769217.html,7769217
2921,Quinta da Esperança Grande Reserva AlentejoVinho Branco,19.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-esperanca-grande-reserva-alentejovinho-branco-quinta-da-esperanca-7771156.html,7771156
2922,Montefino Alentejo Vinho Tinto,6.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/montefino-alentejo-vinho-tinto-montefino-7771040.html,7771040
2923,Chaquedas Lote 5 Reserva Douro Vinho Branco,15.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/chaquedas-lote-5-reserva-douro-vinho-branco-chaquedas-7770570.html,7770570
2924,Vinha de Reis Alfrocheiro Dão Vinho Tinto,16.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vinha-de-reis-alfrocheiro-dao-vinho-tinto-vinha-de-reis-7770662.html,7770662
2925,Solstício Alentejo Vinho Tinto,29.60,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/solsticio-alentejo-vinho-tinto-solsticio-7771071.html,7771071
2926,Quinta dos Roques Alfrocheiro Dão Vinho Tinto,27.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-dos-roques-alfrocheiro-dao-vinho-tinto-quinta-dos-roques-7770724.html,7770724
2927,Monte da Raposinha Ensaio III Arinto Alentejo Vinho Branco,23.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-da-raposinha-ensaio-iii-arinto-alentejo-vinho-branco-monte-da-raposinha-7771143.html,7771143
2928,Quinta de Lemos Dona Georgina Dão Vinho Tinto,42.20,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-lemos-dona-georgina-dao-vinho-tinto-quinta-de-lemos-7770626.html,7770626
2929,Mondeco Jaen Dão Vinho Tinto,10.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/mondeco-jaen-dao-vinho-tinto-fontes-da-cunha-7770726.html,7770726
2930,Alameda de Santar Dão Vinho Tinto,9.05,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/alameda-de-santar-dao-vinho-tinto-alameda-de-santar-7695914.html,7695914
2931,Casas do Côro Entrada Beiras Vinho Branco,14.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casas-do-coro-entrada-beiras-vinho-branco-casas-do-coro-7770886.html,7770886
2932,Herdade dos Veros Selection Alentejo Vinho Branco,8.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-dos-veros-selection-alentejo-vinho-branco-herdade-dos-veros-7771240.html,7771240
2933,Herdade do Cebolal Xisto Setúbal Vinho Tinto,19.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-do-cebolal-xisto-setubal-vinho-tinto-herdade-do-cebolal-7770016.html,7770016
2934,Principal Grande Reserva Bairrada Vinho Branco,67.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/principal-grande-reserva-bairrada-vinho-branco-principal-7770893.html,7770893
2935,Quinta das Lamelas Reserva Douro Vinho Tinto,16.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-das-lamelas-reserva-douro-vinho-tinto-quinta-das-lamelas-7770422.html,7770422
2936,Flor de Santar Dão Vinho Tinto,12.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/flor-de-santar-dao-vinho-tinto-flor-de-santar-7770725.html,7770725
2937,Horácio Simões Grande Reserva Setúbal Vinho Branco,21.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/horacio-simoes-grande-reserva-setubal-vinho-branco-horacio-simoes-7695971.html,7695971
2938,Terrenus Reserva Vinhas Velhas Alentejo Vinho Branco,19.05,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/terrenus-reserva-vinhas-velhas-alentejo-vinho-branco-terrenus-7695723.html,7695723
2939,Kelman Reserva Lagar Dão Vinho Tinto,15.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/kelman-reserva-lagar-dao-vinho-tinto-kelman-7770700.html,7770700
2940,Infiel Douro Vinho Rosé,6.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/infiel-douro-vinho-rose-infiel-7770472.html,7770472
2941,Taylor's Vinho do Porto Vintage 2009,103.00,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/taylors-vinho-do-porto-vintage-2009-taylors-5423760.html,5423760
2942,Quinta de Sanjoanne Superior Branco Vinho Verde,38.40,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-sanjoanne-superior-branco-vinho-verde-quinta-de-sanjoanne-7695684.html,7695684
2943,Quinta do Estanho Reserva Douro Vinho Branco,15.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-estanho-reserva-douro-vinho-branco-quinta-do-estanho-7695186.html,7695186
2944,Turra Vinho Verde Branco,7.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/turra-vinho-verde-branco-turra-7769293.html,7769293
2945,Quinta de Santa Cristina Avesso Vinho Verde Branco,6.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-santa-cristina-avesso-vinho-verde-branco-quinta-de-santa-cristina-7769407.html,7769407
2946,Quinta dos Romanos Reserva Douro Vinho Tinto,34.40,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-dos-romanos-reserva-douro-vinho-tinto-quinta-dos-romanos-7770369.html,7770369
2947,Landcraft Loureiro Branco Vinho Verde,9.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/landcraft-loureiro-branco-vinho-verde-landcraft-7695994.html,7695994
2948,Quinta de Seara D'Ordens Talentvs Altitude Douro Vinho Tinto,35.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-seara-dordens-talentvs-altitude-douro-vinho-tinto-quinta-seara-dordens-7770183.html,7770183
2949,Casabel Lisboa Vinho Branco,5.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casabel-lisboa-vinho-branco-casabel-7695912.html,7695912
2950,Quinta do Mondego Dão Vinho Branco,15.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-mondego-dao-vinho-branco-quinta-do-mondego-7695567.html,7695567
